ensembl_gene_id	external_gene_name	transcription_start_site
ENSG00000187601	MAGEH1	55452127
ENSG00000274588	DGKK	50470825
ENSG00000087842	PIR	15493333
ENSG00000131080	EDA2R	66639078
ENSG00000173198	CYSLTR1	78327611
ENSG00000182220	ATP6AP2	40580970
ENSG00000147100	SLC16A2	74421493
ENSG00000102302	FGD1	54496234
ENSG00000102316	MAGED2	54807745
ENSG00000250349		37349330
ENSG00000102349	KLF8	56232356
ENSG00000155622	XAGE2	52369021
ENSG00000196468	FGF16	77447389
ENSG00000147183	CPXCR1	88747225
ENSG00000147099	HDAC8	72572843
ENSG00000094841	UPRT	75274085
ENSG00000165259	HDX	84502453
ENSG00000174740	PABPC5	91434839
ENSG00000186288	PABPC1L2A	73079512
ENSG00000174225	ARL13A	100969708
ENSG00000165288	BRWD3	80809877
ENSG00000158813	EDA	69616113
ENSG00000188419	CHM	86047558
ENSG00000124429	POF1B	85379665
ENSG00000102271	KLHL4	87517802
ENSG00000122824	NUDT10	51332822
ENSG00000198934	MAGEE1	76427710
ENSG00000102390	PBDC1	76173062
ENSG00000179300	RTL3	78659328
ENSG00000122145	TBX22	80014753
ENSG00000153779	TGIF2LX	89921908
ENSG00000204272	NBDY	56729243
ENSG00000131171	SH3BGRL	81202102
ENSG00000188917	TRMT2B	101052111
ENSG00000170925	TEX13B	107982370
ENSG00000186675	MAGEE2	75785254
ENSG00000268104	SLC6A14	116436606
ENSG00000047597	XK	37685791
ENSG00000187690	EZHIP	51406948
ENSG00000215174	NLRP2B	57680260
ENSG00000047648	ARHGAP6	11665920
ENSG00000101844	ATG4A	108091778
ENSG00000147160	AWAT2	70049938
ENSG00000101843	PSMD10	108091542
ENSG00000130224	LRCH2	115234096
ENSG00000069509	FUNDC1	44542859
ENSG00000147082	CCNB3	50204765
ENSG00000196767	POU3F4	83508290
ENSG00000283594	FAM236C	72912615
ENSG00000078589	P2RY10	78945391
ENSG00000147121	KRBOX4	46447297
ENSG00000090776	EFNB1	68829021
ENSG00000102055	PPP1R2C	42778163
ENSG00000183035	CYLC1	83861146
ENSG00000147223	RIPPLY1	106903341
ENSG00000185753	CXorf38	40647561
ENSG00000226372	DCAF8L1	27981449
ENSG00000186767	SPIN4	63351332
ENSG00000198354	DCAF12L2	126166289
ENSG00000189401	OTUD6A	70062457
ENSG00000125676	THOC2	123733052
ENSG00000204271	SPIN3	56995541
ENSG00000078596	ITM2A	79367334
ENSG00000102021	LUZP4	115289715
ENSG00000227234	SPANXB1	141002594
ENSG00000046774	MAGEC2	142205290
ENSG00000179542	SLITRK4	143636101
ENSG00000186462	NAP1L2	73214851
ENSG00000102241	HTATSF1	136497592
ENSG00000183434	TFDP3	133218354
ENSG00000089289	IGBP1	70133447
ENSG00000189252	SPANXN3	143517475
ENSG00000278646		120878924
ENSG00000226685	CT47A12	120932301
ENSG00000131725	WDR44	118346106
ENSG00000157502	PWWP3B	106168305
ENSG00000102239	BRS3	136487947
ENSG00000198881	ASB12	64230607
ENSG00000226929	CT47A11	120937158
ENSG00000184675	AMER1	64205708
ENSG00000156925	ZIC3	137566127
ENSG00000198573	SPANXC	141242517
ENSG00000203923	SPANXN1	145247503
ENSG00000165509	MAGEC3	141838316
ENSG00000171116	HSFX1	149774068
ENSG00000182712	CMC4	155071136
ENSG00000156009	MAGEA8	149881183
ENSG00000010404	IDS	149505306
ENSG00000228517	CT47A7	120956600
ENSG00000182195	LDOC1	141177129
ENSG00000214827	MTCP1	155071136
ENSG00000241489		149540926
ENSG00000185247	MAGEA11	149712060
ENSG00000102195	GPR50	151176584
ENSG00000166049	PASD1	151563675
ENSG00000147255	IGSF1	131289306
ENSG00000225110	PNMA6F	153321767
ENSG00000197021	EOLA2	149938491
ENSG00000165775	FUNDC2	155026844
ENSG00000197620	EOLA1	149541012
ENSG00000196406	SPANXD	141698739
ENSG00000133135	RNF128	106726701
ENSG00000102243	VGLL1	136532215
ENSG00000155495	MAGEC1	141903894
ENSG00000182508	LHFPL1	112679938
ENSG00000185010	F8	155022723
ENSG00000183631	PRR32	126819729
ENSG00000235699	CXorf51B	146809771
ENSG00000155966	AFF2	148500617
ENSG00000198157	HMGN5	81201913
ENSG00000129680	MAP7D3	136251400
ENSG00000204086	RPA4	96883908
ENSG00000198889	DCAF12L1	126552814
ENSG00000182890	GLUD2	121047610
ENSG00000133138	TBC1D8B	106802673
ENSG00000133131	MORC4	107000212
ENSG00000155959	VBP1	155216460
ENSG00000123496	IL13RA2	115017616
ENSG00000285547		72572843
ENSG00000067177	PHKA1	72714306
ENSG00000102383	ZDHHC15	75523037
ENSG00000156920	ADGRG4	136300963
ENSG00000155961	RAB39B	155264491
ENSG00000186310	NAP1L3	93673578
ENSG00000147231	RADX	106611978
ENSG00000204019	CT83	116462976
ENSG00000203926	SPANXA2	141589708
ENSG00000008056	SYN1	47619857
ENSG00000126767	ELK1	47650563
ENSG00000102265	TIMP1	47582436
ENSG00000147130	ZMYM3	71254140
ENSG00000147166	ITGB1BP2	71301750
ENSG00000186810	CXCR3	71618511
ENSG00000155962	CLIC2	155334614
ENSG00000277745	H2AB3	155460005
ENSG00000185973	TMLHE	155612952
ENSG00000124333	VAMP7	155881345
ENSG00000102076	OPN1LW	154144243
ENSG00000268221	OPN1MW	154182596
ENSG00000071859	FAM50A	154444141
ENSG00000130827	PLXNA3	154458281
ENSG00000102178	UBL4A	154486615
ENSG00000126903	SLC10A3	154490629
ENSG00000147180	ZNF711	85243991
ENSG00000123570	RAB9B	103832257
ENSG00000158427	TMSB15B	103962627
ENSG00000005302	MSL3	11758237
ENSG00000196664	TLR7	12867072
ENSG00000204379	XAGE1A	52495808
ENSG00000187754	SSX7	52654900
ENSG00000204363	SPANXN5	52797427
ENSG00000047634	SCML1	17737493
ENSG00000277150	F8A3	155458620
ENSG00000184388	PABPC1L2B	73002939
ENSG00000175718	RBMXL3	115189410
ENSG00000268447	SSX2B	52751252
ENSG00000147036	LANCL3	37571661
ENSG00000275520	FAM236A	72938206
ENSG00000283463	HSFX4	149929573
ENSG00000063587	ZNF275	153334153
ENSG00000147117	ZNF157	47370578
ENSG00000179222	MAGED1	51893623
ENSG00000130021	PUDP	7148153
ENSG00000130054	NALF2	69504326
ENSG00000235961	PNMA6A	153072454
ENSG00000188153	COL4A5	108439838
ENSG00000134594	RAB33A	130171962
ENSG00000056277	ZNF280C	130268899
ENSG00000156709	AIFM1	130165841
ENSG00000171657	GPR82	41724181
ENSG00000131174	COX7B	77899468
ENSG00000165584	SSX3	48356703
ENSG00000268009	SSX4	48383539
ENSG00000068438	FTSJ1	48476199
ENSG00000147155	EBP	48521808
ENSG00000286268		48521806
ENSG00000102048	ASB9	15270083
ENSG00000165192	ASB11	15315640
ENSG00000165195	PIGA	15335523
ENSG00000165197	VEGFD	15384413
ENSG00000073464	CLCN4	10156975
ENSG00000158423	RIBC1	53422873
ENSG00000134595	SOX3	140505069
ENSG00000130829	DUSP9	153647203
ENSG00000130822	PNCK	153673813
ENSG00000185825	BCAP31	153724387
ENSG00000101986	ABCD1	153724856
ENSG00000198753	PLXNB3	153764249
ENSG00000184343	SRPK3	153781041
ENSG00000180879	SSR4	153794668
ENSG00000198910	L1CAM	153886173
ENSG00000102032	RENBP	153944643
ENSG00000172534	HCFC1	153971818
ENSG00000177854	TMEM187	153972754
ENSG00000126953	TIMM8A	101348742
ENSG00000241343	RPL36A	101391011
ENSG00000257529	RPL36A-HNRNPH2	101391012
ENSG00000126945	HNRNPH2	101408222
ENSG00000262919	CCNQ	153599139
ENSG00000130821	SLC6A8	153687926
ENSG00000147164	SNX12	71068334
ENSG00000184481	FOXO4	71095851
ENSG00000204165	CXorf65	71106740
ENSG00000169562	GJB1	71223224
ENSG00000131263	RLIM	74614624
ENSG00000050030	NEXMIF	74925452
ENSG00000189037	DUSP21	44844021
ENSG00000147113	DIPK2B	45200876
ENSG00000147224	PRPS1	107628510
ENSG00000130385	BMP15	50910735
ENSG00000275113	GAGE2E	49341192
ENSG00000236737	GAGE12B	49529869
ENSG00000068985	PAGE1	49695984
ENSG00000101951	PAGE4	49829303
ENSG00000147274	RBMX	136880725
ENSG00000165370	GPR101	137033995
ENSG00000172465	TCEAL1	103628975
ENSG00000123562	MORF4L2	103686699
ENSG00000179363	TMEM31	103710909
ENSG00000269743	SLC25A53	104157009
ENSG00000102007	PLP2	49171898
ENSG00000012211	PRICKLE3	49186373
ENSG00000102001	CACNA1F	49233340
ENSG00000101997	CCDC22	49235470
ENSG00000049769	PPP1R3F	49269793
ENSG00000147118	ZNF182	48003989
ENSG00000221994	ZNF630	48071640
ENSG00000184788	SATL1	85243779
ENSG00000188021	UBQLN2	56563627
ENSG00000185985	SLITRK2	145817829
ENSG00000130962	PRRG1	37349364
ENSG00000101911	PRPS2	12791412
ENSG00000085224	ATRX	77786216
ENSG00000083750	RRAGB	55717749
ENSG00000101842	VSIG1	108045065
ENSG00000156298	TSPAN7	38561542
ENSG00000126759	CFP	47629930
ENSG00000000005	TNMD	100584936
ENSG00000147256	ARHGAP36	131058346
ENSG00000269405	NXF2	102247167
ENSG00000158164	TMSB15A	102516739
ENSG00000102010	BMX	15500807
ENSG00000182287	AP1S2	15854813
ENSG00000169188	APEX2	55000363
ENSG00000158578	ALAS2	55030977
ENSG00000238269	PAGE2B	55075030
ENSG00000234068	PAGE2	55089018
ENSG00000196924	FLNA	154374634
ENSG00000147003	CLTRN	15664805
ENSG00000147403	RPL10	154398377
ENSG00000072501	SMC1A	53422654
ENSG00000198689	SLC9A6	135985435
ENSG00000134602	STK26	132023302
ENSG00000123728	RAP2C	132219447
ENSG00000123560	PLP1	103776840
ENSG00000147140	NONO	71283635
ENSG00000120280	TASL	30577766
ENSG00000102230	PCYT1B	24647347
ENSG00000101868	POLA1	24693918
ENSG00000004848	ARX	25015965
ENSG00000182484	WASH6P	156020961
ENSG00000131089	ARHGEF9	63785214
ENSG00000288661		63754664
ENSG00000166707	ZCCHC18	104112523
ENSG00000158639	PAGE5	55220346
ENSG00000181191	PJA1	69165453
ENSG00000102387	TAF7L	101291334
ENSG00000165359	INTS6L	135520660
ENSG00000005889	ZFX	24149729
ENSG00000126752	SSX1	48255392
ENSG00000197779	ZNF81	47836902
ENSG00000080561	MID2	107825866
ENSG00000120498	TEX11	70908711
ENSG00000147138	GPR174	79144688
ENSG00000125354	SEPTIN6	119693168
ENSG00000022267	FHL1	136197047
ENSG00000131269	ABCB7	75156283
ENSG00000180772	AGTR2	116170744
ENSG00000188706	ZDHHC9	129843886
ENSG00000156697	UTP14A	129906164
ENSG00000085185	BCORL1	129982635
ENSG00000133124	IRS4	108736563
ENSG00000196507	TCEAL3	103607963
ENSG00000123575	FAM199X	104166453
ENSG00000123576	ESX1	104254933
ENSG00000182378	PLCXD1	281381
ENSG00000268651	CTAG1A	154585133
ENSG00000171388	APLN	129654956
ENSG00000122121	XPNPEP2	129738979
ENSG00000122122	SASH3	129779949
ENSG00000078061	ARAF	47561205
ENSG00000101938	CHRDL1	110795817
ENSG00000077274	CAPN6	111270483
ENSG00000102359	SRPX2	100644199
ENSG00000101892	ATP1B4	120362089
ENSG00000232119	MCTS1	120604101
ENSG00000171155	C1GALT1C1	120630054
ENSG00000158290	CUL4B	120560962
ENSG00000269096	CT45A3	135768191
ENSG00000278289	CT45A6	135802787
ENSG00000271449	CT45A2	135820012
ENSG00000278085	CT45A8	135854538
ENSG00000270946	CT45A9	135871812
ENSG00000203933	CXorf66	139965521
ENSG00000046647	GEMIN8	14029892
ENSG00000157600	TMEM164	110003114
ENSG00000187808	SOWAHD	119758588
ENSG00000198918	RPL39	119791630
ENSG00000125352	RNF113A	119871733
ENSG00000125356	NDUFA1	119871832
ENSG00000186471	AKAP14	119895893
ENSG00000101882	NKAP	119943751
ENSG00000183337	BCOR	40097958
ENSG00000132446	FTHL17	31072041
ENSG00000283093	CENPVL2	51682831
ENSG00000223591	CENPVL1	51710512
ENSG00000189369	GSPT2	51743442
ENSG00000224109	CENPVL3	51618912
ENSG00000181704	YIPF6	68499051
ENSG00000079482	OPHN1	68433495
ENSG00000160131	VMA21	151397206
ENSG00000071553	ATP6AP1	154428677
ENSG00000186787	SPIN2B	57121548
ENSG00000165583	SSX5	48196795
ENSG00000165376	CLDN2	106920402
ENSG00000198455	ZXDB	57592011
ENSG00000165591	FAAH2	57286706
ENSG00000102385	DRP2	101219786
ENSG00000147251	DOCK11	118495815
ENSG00000283697	HSFX3	149549924
ENSG00000198205	ZXDA	57910458
ENSG00000176774	MAGEB18	26138343
ENSG00000176746	MAGEB6	26192440
ENSG00000188408	MAGEB5	26216169
ENSG00000125675	GRIA3	123184278
ENSG00000101849	TBL1X	9465058
ENSG00000101850	GPR143	9765847
ENSG00000198759	EGFL6	13569601
ENSG00000123595	RAB9A	13689128
ENSG00000046651	OFD1	13734748
ENSG00000147133	TAF1	71366357
ENSG00000288053		49079887
ENSG00000068394	GPKOW	49123735
ENSG00000123584	MAGEA9	149781930
ENSG00000224089	CT47A10	120942023
ENSG00000226600	CT47A9	120946883
ENSG00000230347	CT47A8	120951744
ENSG00000226023	CT47A6	120961487
ENSG00000237957	CT47A5	120966348
ENSG00000230594	CT47A4	120971208
ENSG00000236126	CT47A3	120976068
ENSG00000242362	CT47A2	120980928
ENSG00000268738	HSFX2	149595314
ENSG00000212747	RTL8B	135022542
ENSG00000134590	RTL8C	135032355
ENSG00000203950	RTL8A	135052135
ENSG00000196972	SMIM10L2B	135098712
ENSG00000224107	ETDB	135120526
ENSG00000169551	CT55	135171398
ENSG00000186376	ZNF75D	135344109
ENSG00000238210	ETDA	135252061
ENSG00000283644	ETDC	135309480
ENSG00000173275	ZNF449	135344796
ENSG00000178947	SMIM10L2A	135421944
ENSG00000123131	PRDX4	23667493
ENSG00000123130	ACOT9	23743276
ENSG00000288706		23783278
ENSG00000184831	APOO	23907938
ENSG00000165182	CXorf58	23908006
ENSG00000130830	MPP1	154805485
ENSG00000274183	H2AB1	154884972
ENSG00000288722	F8A1	154886355
ENSG00000198932	GPRASP1	102651483
ENSG00000286237	ARMCX5-GPRASP2	102712495
ENSG00000198908	GPRASP3	102720743
ENSG00000101890	GUCY2F	109482086
ENSG00000101888	NXT2	109536844
ENSG00000176076	KCNE5	109625172
ENSG00000068366	ACSL4	109733257
ENSG00000277858	H2AB2	155380709
ENSG00000288709	F8A2	155382095
ENSG00000183479	TREX2	153446056
ENSG00000175556	LONRF3	118974618
ENSG00000006756	ARSD	2929339
ENSG00000205667	ARSH	3006546
ENSG00000062096	ARSF	3041471
ENSG00000226784	PGAM4	77969638
ENSG00000187325	TAF9B	78139650
ENSG00000157399	ARSL	2964341
ENSG00000102078	SLC25A14	130339919
ENSG00000147262	GPR119	130385674
ENSG00000175809	CBLL2	22272913
ENSG00000102174	PHEX	22032325
ENSG00000099399	MAGEB2	30215563
ENSG00000120289	MAGEB4	30242000
ENSG00000102287	GABRE	151974676
ENSG00000102119	EMD	154379295
ENSG00000147234	FRMPD3	107449652
ENSG00000196459	TRAPPC2	13734620
ENSG00000126950	TMEM35A	101078879
ENSG00000102384	CENPI	101098204
ENSG00000213397	HAUS7	153470576
ENSG00000130066	SAT1	23783173
ENSG00000214107	MAGEB1	30247146
ENSG00000171054	OR13H1	131544074
ENSG00000171478	SPACA5B	48130626
ENSG00000130052	STARD8	68647666
ENSG00000198798	MAGEB3	30230657
ENSG00000215113	CXorf49B	71763349
ENSG00000147174	GCNA	71578437
ENSG00000166160	OPN1MW2	154219756
ENSG00000267978	MAGEA9B	149587459
ENSG00000225396	FAM236D	72808210
ENSG00000123165	ACTRT1	128052403
ENSG00000215115	CXorf49	71718285
ENSG00000184033	CTAG1B	154619282
ENSG00000126890	CTAG2	154653579
ENSG00000126016	AMOT	112840831
ENSG00000268350	FAM156A	52958518
ENSG00000204279	PAGE3	55264916
ENSG00000269791	SSX4B	48411960
ENSG00000236371	CT47A1	120985760
ENSG00000238205	MPC1L	40623428
ENSG00000184911	DMRTC1B	72776890
ENSG00000214717	ZBED1	2500976
ENSG00000002586	CD99	2691295
ENSG00000124343	XG	2752040
ENSG00000013619	MAMLD1	150363317
ENSG00000072506	HSD17B10	53434370
ENSG00000189420	ZFP92	153411472
ENSG00000123569	H2BW1	104013708
ENSG00000269586	CT45A10	135893444
ENSG00000067840	PDZD4	153830544
ENSG00000102290	PCDH11X	91779375
ENSG00000147124	ZNF41	47483222
ENSG00000183837	PNMA3	153056470
ENSG00000251192	ZNF674	46545421
ENSG00000247746	USP51	55489848
ENSG00000269502	DMRTC1	72943837
ENSG00000179083	FAM133A	93674206
ENSG00000101981	F9	139530739
ENSG00000147378	FATE1	151716035
ENSG00000147381	MAGEA4	151912889
ENSG00000154545	MAGED4	52184888
ENSG00000076716	GPC4	133415489
ENSG00000184194	GPR173	53048789
ENSG00000184205	TSPYL2	53082367
ENSG00000126012	KDM5C	53225207
ENSG00000176988	FMR1NB	147981337
ENSG00000157625	TAB3	30889254
ENSG00000124260	MAGEA10	152138577
ENSG00000184634	MED12	71118596
ENSG00000102081	FMR1	147911919
ENSG00000171402	XAGE3	52868083
ENSG00000165694	FRMD7	132128020
ENSG00000158301	GPRASP2	102712448
ENSG00000189221	MAOA	43656299
ENSG00000101825	MXRA5	3346652
ENSG00000237671	GAGE12C	49532177
ENSG00000227488	GAGE12D	49541733
ENSG00000236362	GAGE12F	49560842
ENSG00000216649	GAGE12E	49551289
ENSG00000215269	GAGE12G	49570400
ENSG00000224902	GAGE12H	49579949
ENSG00000189064	GAGE2A	49589496
ENSG00000205777	GAGE1	49599020
ENSG00000215274	GAGE10	49303646
ENSG00000224659	GAGE12J	49322037
ENSG00000274274	GAGE13	49331582
ENSG00000102158	MAGT1	77895435
ENSG00000268089	GABRQ	152637895
ENSG00000221867	MAGEA3	152698794
ENSG00000183305	MAGEA2B	152714628
ENSG00000198930	CSAG1	152733721
ENSG00000213401	MAGEA12	152733757
ENSG00000268606	MAGEA2	152753842
ENSG00000268916	CSAG3	152759218
ENSG00000147400	CETN2	152830757
ENSG00000147383	NSDHL	152831063
ENSG00000198883	PNMA5	152994116
ENSG00000130741	EIF2S3	24054956
ENSG00000174010	KLHL15	24027186
ENSG00000171100	MTM1	150568621
ENSG00000196338	NLGN3	71144841
ENSG00000001497	LAS1L	65534787
ENSG00000188158	NHS	17375200
ENSG00000147145	LPAR4	78747720
ENSG00000156531	PHF6	134373312
ENSG00000165704	HPRT1	134460165
ENSG00000170965	PLAC1	134658471
ENSG00000156504	PABIR2	134797205
ENSG00000172943	PHF8	54044473
ENSG00000184083	FAM120C	54183254
ENSG00000188937	NYX	41447343
ENSG00000269556	TMEM185A	149631792
ENSG00000134597	RBMX2	130401987
ENSG00000171659	GPR34	41688973
ENSG00000126733	DACH2	86148451
ENSG00000102034	ELF4	130110497
ENSG00000147202	DIAPH2	96684842
ENSG00000197565	COL4A6	108438422
ENSG00000123594	ATXN3L	13320053
ENSG00000205642	VCX3B	8464830
ENSG00000017483	SLC38A5	48470260
ENSG00000169059	VCX3A	6535118
ENSG00000133142	TCEAL4	103585515
ENSG00000196632	WNK3	54358005
ENSG00000185515	BRCC3	155071508
ENSG00000067829	IDH3G	153794375
ENSG00000185448	FAM47A	34132314
ENSG00000155008	APOOL	85003877
ENSG00000102024	PLS3	115561174
ENSG00000282419	TEX13D	124332660
ENSG00000147257	GPC3	133985594
ENSG00000126895	AVPR2	153904673
ENSG00000130032	PRRG3	151695458
ENSG00000183862	CNGA2	151734746
ENSG00000185960	SHOX	630791
ENSG00000102003	SYP	49200193
ENSG00000101846	STS	7147712
ENSG00000006757	PNPLA4	7927413
ENSG00000204116	CHIC1	73563197
ENSG00000236446	CT47B1	120875866
ENSG00000230707		140091678
ENSG00000179304	FAM156B	52897330
ENSG00000189186	DCAF8L2	27590344
ENSG00000124334	IL9R	155997696
ENSG00000197172	MAGEA6	152769689
ENSG00000165175	MID1IP1	38801459
ENSG00000187243	MAGED4B	52069183
ENSG00000241476	SSX2	52707178
ENSG00000182583	VCX	7843171
ENSG00000260802	SERTM2	111511645
ENSG00000130988	RGN	47078443
ENSG00000182872	RBM10	47145221
ENSG00000130985	UBA1	47193829
ENSG00000147123	NDUFB11	47144702
ENSG00000198088	NUP62CL	107206433
ENSG00000080572	DNAAF6	107206611
ENSG00000165240	ATP7A	77910693
ENSG00000102104	RS1	18672108
ENSG00000044446	PHKA2	18984114
ENSG00000223731	SUPT20HL1	24360639
ENSG00000101945	SUV39H1	48696734
ENSG00000171433	GLOD5	48761747
ENSG00000187682	ERAS	48826513
ENSG00000102109	PCSK1N	48835610
ENSG00000102103	PQBP1	48897930
ENSG00000102100	SLC35A2	48911646
ENSG00000068308	OTUD5	48957607
ENSG00000102057	KCND1	48971844
ENSG00000067445	TRO	54920824
ENSG00000086717	PPEF1	18707645
ENSG00000223611	SUPT20HL2	24314069
ENSG00000067992	PDK3	24465286
ENSG00000126947	ARMCX1	101550547
ENSG00000198960	ARMCX6	101618000
ENSG00000102401	ARMCX3	101623151
ENSG00000184867	ARMCX2	101659850
ENSG00000169249	ZRSR2	15790484
ENSG00000196440	ARMCX4	101485456
ENSG00000234469	CLDN34	9967358
ENSG00000184905	TCEAL2	102125679
ENSG00000184515	BEX5	102155977
ENSG00000157514	TSC22D3	107775787
ENSG00000170935	NCBP2L	107777733
ENSG00000186416	NKRF	119605995
ENSG00000169933	FRMPD4	12138473
ENSG00000198814	GK	30653423
ENSG00000102038	SMARCA1	129523490
ENSG00000122126	OCRL	129540259
ENSG00000013563	DNASE1L1	154409254
ENSG00000125962	ARMCX5	102599515
ENSG00000089682	RBM41	107118822
ENSG00000160219	GAB3	154751077
ENSG00000203870	SMIM9	154834662
ENSG00000102362	SYTL4	100732121
ENSG00000250423	KIAA1210	119127812
ENSG00000204382	XAGE1B	52517063
ENSG00000224440	CXorf51A	146814744
ENSG00000089472	HEPH	66164247
ENSG00000171489	SPACA5	48006988
ENSG00000166432	ZMAT1	101932027
ENSG00000273696	CT45A7	135837280
ENSG00000196976	LAGE3	154479281
ENSG00000165675	ENOX2	130903209
ENSG00000147059	SPIN2A	57137397
ENSG00000158352	SHROOM4	50814194
ENSG00000182518	FAM104B	55161185
ENSG00000184368	MAP7D2	20116907
ENSG00000173674	EIF1AX	20141838
ENSG00000177189	RPS6KA3	20266909
ENSG00000173681	BCLAF3	19991061
ENSG00000134588	USP26	133097109
ENSG00000130119	GNL3L	54530219
ENSG00000171004	HS6ST2	132958629
ENSG00000168939	SPRY3	155612586
ENSG00000249467	H2AL1Q	36719829
ENSG00000203952	CCDC160	134237182
ENSG00000184210	DGAT2L6	70177483
ENSG00000204195	AWAT1	70234655
ENSG00000186912	P2RY4	70260204
ENSG00000120500	ARR3	70268334
ENSG00000147127	RAB41	70282172
ENSG00000090889	KIF4A	70290104
ENSG00000130055	GDPD2	70423314
ENSG00000120509	PDZD11	70289927
ENSG00000010671	BTK	101386191
ENSG00000102245	CD40LG	136648158
ENSG00000129675	ARHGEF6	136780932
ENSG00000072315	TRPC5	112082776
ENSG00000187823	RTL4	112083016
ENSG00000282815	TEX13C	125319871
ENSG00000126768	TIMM17B	48897768
ENSG00000165168	CYBB	37780059
ENSG00000198223	CSF2RA	1268814
ENSG00000130150	MOSPD2	14873421
ENSG00000181544	FANCB	14873069
ENSG00000102053	ZC3H12B	65034826
ENSG00000243978	RTL9	110358848
ENSG00000102317	RBM3	48574484
ENSG00000101940	WDR13	48597492
ENSG00000198173	FAM47C	37008366
ENSG00000101856	PGRMC1	119236285
ENSG00000077713	SLC25A43	119399336
ENSG00000005022	SLC25A5	119468444
ENSG00000077721	UBE2A	119574563
ENSG00000018610	STEEP1	119565409
ENSG00000131828	PDHA1	19343927
ENSG00000180815	MAP3K15	19515508
ENSG00000269335	IKBKG	154547620
ENSG00000160211	G6PD	154546846
ENSG00000165349	SLC7A3	70931096
ENSG00000147168	IL2RG	71111577
ENSG00000125351	UPF3B	119852963
ENSG00000147065	MSN	65667654
ENSG00000101935	AMMECR1	110318085
ENSG00000133136	GNG5B	110346973
ENSG00000130826	DKC1	154762864
ENSG00000198681	MAGEA1	153179284
ENSG00000278803	PWWP4	153266152
ENSG00000102225	CDK16	47218681
ENSG00000102226	USP11	47233009
ENSG00000071889	FAM3A	154516232
ENSG00000203879	GDI1	154437154
ENSG00000102312	PORCN	48508992
ENSG00000277535	CT47C1	119072993
ENSG00000183918	SH2D1A	124346563
ENSG00000147246	HTR2C	114584086
ENSG00000009694	TENM1	124963817
ENSG00000101916	TLR8	12906620
ENSG00000205542	TMSB4X	12975110
ENSG00000187268	FAM9C	13044620
ENSG00000101966	XIAP	123860053
ENSG00000147044	CASK	41923554
ENSG00000076770	MBNL3	132489038
ENSG00000015285	WAS	48683799
ENSG00000268940	CT45A1	135713639
ENSG00000228836	CT45A5	135785503
ENSG00000130234	ACE2	15600960
ENSG00000068354	TBC1D25	48539714
ENSG00000068323	TFE3	49043357
ENSG00000094631	HDAC6	48802067
ENSG00000158571	PFKFB1	54994188
ENSG00000102409	BEX4	103215108
ENSG00000047644	WWC3	10015254
ENSG00000232593	KANTR	53094142
ENSG00000268235	TCP11X1	102215301
ENSG00000215029	TCP11X2	102471812
ENSG00000003096	KLHL13	118116810
ENSG00000225366	TDGF1P3	110520896
ENSG00000102145	GATA1	48786590
ENSG00000204025	TRPC5OS	111876181
